IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.438538,36.9455,42.5071,40.2596,7.14782,7.98487,0.85638,27.7682,18.9241,6.95382,4.381,15.4846,server_019.txt
0.42102,20.3465,25.2938,15.0403,4.07732,12.3098,2.26784,1.69212,33.0379,5.77643,6.89956,9.85909,srv_69.txt
0.450523,19.0696,25.5228,17.7188,3.85073,11.9071,1.65961,1.69975,17.8951,4.63942,3.32371,10.6473,srv_3.txt
0.515116,10.5703,16.4163,10.697,2.99563,3.12506,0.392985,1.75405,30.3887,8.90769,6.28381,5.32122,srv_54.txt
0.305384,7.1359,56.7243,30.5739,11.1786,10.5612,0.320245,0.50644,26.3845,1.51933,2.87281,17.4237,srv_19.txt
0.301035,3.80446,60.6236,26.6599,12.0737,9.85396,0.005975,0.006395,27.9346,1.33249,328.15,15.4779,srv_72.txt
0.450111,20.6816,25.1923,20.3864,3.96881,12.8427,1.74242,1.91976,10.1982,2.94693,2.43361,11.4117,srv_66.txt
0.319879,9.27385,49.7613,26.3446,9.55165,8.84247,0.053,0.42215,22.3432,4.93099,12.9593,13.6211,server_025.txt
0.71688,3.38051,3.28732,3.61374,0.547285,9.0417,0.44192,1.99994,10.2433,2.92314,1.99811,1.96304,srv_29.txt
0.619592,6.36117,9.62862,7.73187,1.65075,2.19489,0.07216,3.754,34.442,7.41242,9.28804,2.67386,client_003.txt
0.389868,20.3111,22.4361,47.6883,3.56161,23.5477,2.06062,1.44951,6.61674,4.21503,6.74842,28.0659,server_009.txt
0.458565,18.2261,25.7573,16.6305,4.03885,13.0685,1.59863,1.61428,27.6039,7.68272,4.38753,10.1554,srv_5.txt
0.332286,10.1287,48.0783,24.812,9.13976,8.94901,0.0579,0.72348,32.2229,5.50492,6.02635,12.456,server_024.txt
0.608579,3.29635,11.2106,7.42494,3.00709,3.52664,0.003545,0.002735,26.7035,9.77975,420.213,3.91025,srv_59.txt
0.720168,2.80532,3.21889,2.90259,0.53748,9.03218,0.4331,1.54048,15.996,3.31239,1.82762,1.80717,srv_30.txt
0.300677,3.81531,60.6055,26.6116,12.071,9.80477,0.005895,0.02314,27.5048,1.53623,125.181,15.4427,server_032.txt
0.60075,3.8476,13.1988,8.28197,4.08771,4.49916,0.26456,0.580105,27.2705,6.48155,4.55502,4.72217,srv_56.txt
0.649851,0.00168,29.9477,0.349045,8.43077,3.7187,2.5,0.000515,11.1506,41.6667,6.77966,0.269615,server_015.txt
0.346688,18.8971,19.8356,68.8742,3.28187,30.309,2.0543,2.20986,3.35412,3.49821,7.23522,41.1075,server_004.txt
0.366322,17.9224,19.2066,18.7356,3.12486,9.32401,1.65554,3.39274,28.506,9.01426,13.6184,10.8773,server_003.txt
0.299702,4.1185,60.6554,26.6667,12.0808,9.8295,0.007435,0.005975,27.6839,1.36537,177.558,15.482,srv_17.txt
0.441634,21.1791,25.6464,20.7643,3.87377,12.8381,1.73131,1.87484,9.14254,2.41612,3.20768,11.4749,srv_62.txt
0.599857,4.40855,12.6251,8.29967,4.19086,4.69781,0.36714,1.02717,25.9864,5.64318,1.59476,4.77267,srv_57.txt
0.52964,35.8861,45.4011,39.0028,7.6713,7.49414,0.38118,31.0222,29.3018,2.99077,0.515675,12.5884,server_021.txt
0.316934,30.7533,42.2919,38.8721,8.25389,9.11787,0.67013,1.05884,13.1035,5.16289,13.1283,17.1145,srv_42.txt
0.305211,8.48917,55.7347,34.3946,10.9349,10.3573,0.294095,0.516665,27.2913,2.77066,2.28016,20.05,srv_18.txt
0.549519,6.45887,5.97978,16.6508,1.19741,5.69305,0.079325,2.98164,17.1302,9.57509,18.3626,9.82407,client_001.txt
0.500605,37.0006,45.646,40.8497,7.71359,7.6156,0.368565,31.5998,17.9183,7.4905,1.7371,15.1019,server_022.txt
0.505992,36.8391,45.5251,40.7569,7.70153,7.58253,0.39261,32.1367,17.8953,7.63166,0.818344,15.0656,srv_39.txt
0.297888,8.96668,57.5072,36.8527,11.3207,10.7226,0.28706,1.01602,17.0439,1.45232,3.67502,18.9152,server_031.txt
0.723295,2.63629,3.0373,2.71356,0.51147,8.8994,0.42886,1.39784,16.5523,3.12296,2.79505,1.71499,srv_27.txt
0.306767,11.5092,53.0825,27.9134,10.1684,9.20897,0.043315,0.14366,22.6208,4.92049,5.99868,14.4292,srv_20.txt
0.424397,23.3204,25.2172,18.4175,3.97169,12.5732,2.36308,1.38729,17.8144,7.39183,16.1893,10.8394,srv_10.txt
0.300698,8.15711,57.5038,34.1496,11.3171,10.7894,0.292445,0.60612,22.1757,1.8477,1.20113,18.6834,srv_25.txt
0.260231,17.7525,61.6363,33.7736,12.8551,11.4533,0.50727,2.37527,28.8159,5.99004,3.33782,18.4435,srv_44.txt
0.309003,6.34915,55.4185,32.1902,10.946,10.411,0.389405,0.672675,18.8267,2.3947,2.77507,20.8336,server_028.txt
0.497896,5.11601,77.1925,16.2,12.4636,9.98127,0.115405,0.554275,27.2637,9.01282,3.07409,7.99744,server_038.txt
0.591446,9.92716,11.0312,9.4169,2.29306,6.81795,0.757925,4.08132,42.6031,8.67914,2.93972,5.50535,srv_8.txt
0.505466,4.62763,77.0508,12.6998,12.4323,10.0788,0.112225,0.161765,36.434,4.06937,18.0479,7.31881,srv_32.txt
0.300534,10.9345,56.0951,37.455,11.0678,10.6445,0.326745,0.964595,19.9437,1.6174,0.990951,21.0372,srv_73.txt
0.327988,11.8084,48.5513,28.9883,9.27945,8.97339,0.05241,0.19589,18.7709,5.03119,6.33613,14.7834,srv_22.txt
0.595478,9.74266,9.71387,10.0133,2.0866,5.8976,0.59058,5.02325,20.2556,5.96869,3.51872,5.85817,server_001.txt
0.337031,8.52053,47.3417,22.7377,9.04199,8.88287,0.054755,0.70983,22.2233,6.72718,8.03725,13.3279,server_023.txt
0.444082,19.6069,25.7225,17.9108,3.90289,13.0497,1.78355,1.75135,17.8913,4.74363,3.64858,10.7436,srv_63.txt
0.329079,10.7706,48.5513,28.975,9.27945,8.97353,0.05266,0.21039,18.7952,5.87678,8.41434,14.7754,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.447655,22.7646,25.6384,23.5389,4.0038,13.025,1.65603,1.8886,3.39182,2.83147,2.37503,11.993,srv_64.txt
0.447273,20.0025,23.8503,17.0981,3.67856,11.9501,1.90071,1.86005,17.8113,4.82679,5.03375,10.2217,srv_68.txt
0.307173,6.40533,57.0441,33.6645,11.2692,10.1411,0.144205,0.016875,27.1083,2.84982,70.7245,19.4233,srv_23.txt
0.500926,4.26699,76.6375,12.7714,12.3813,10.0312,0.11444,0.49277,36.0581,4.56285,5.23008,7.35335,server_037.txt
0.30918,9.57722,53.3605,25.1757,10.2471,9.22629,0.04674,0.050535,23.6564,4.3128,38.4572,13.7242,srv_74.txt
0.308954,8.78306,57.2194,37.8421,11.2719,10.1942,0.14427,0.02092,20.3325,3.35391,15.0473,21.5522,srv_15.txt
0.433264,18.1785,22.7764,19.5935,4.21701,4.48201,0.57975,2.91077,15.7549,6.89274,5.51935,8.53197,srv_55.txt
0.506641,34.9428,45.5273,37.3414,7.69157,7.65745,0.391785,31.8147,23.3563,4.3594,0.568388,14.3548,srv_35.txt
0.665637,0.404805,14.7161,0.39467,4.94399,4.59448,0.006915,0.28147,22.9239,5.08012,6.85926,0.165435,server_002.txt
0.506357,36.5011,45.2671,40.0802,7.68372,7.61638,0.37737,32.4749,20.8593,8.22019,0.779607,14.9365,srv_75.txt
0.505395,36.911,45.5907,40.8193,7.71449,7.57733,0.369615,32.6531,17.8733,7.42377,0.871874,15.066,srv_33.txt
0.464525,36.0614,42.2898,38.5958,7.08017,8.03322,0.754465,28.1248,28.0118,2.92485,1.72743,13.4318,server_018.txt
0.302332,9.14741,56.6031,38.2478,11.1386,10.1357,0.146165,0.13933,20.2828,2.30345,20.2485,22.125,server_030.txt
0.539502,10.3278,12.2391,20.2147,2.47523,6.23547,0.484155,5.98374,45.1185,5.97271,3.84699,9.44195,client_006.txt
0.521702,0.013635,77.1558,2.46434,10.7736,5.9109,0.00135,0.013105,24.9523,16.726,0,1.535,server_039.txt
0.430087,16.3362,23.695,17.4403,4.43053,4.91573,0.51313,2.20885,24.7218,9.35665,9.29384,8.33693,srv_41.txt
0.336342,17.7612,17.2319,103.241,2.75163,43.4573,1.67995,1.49599,2.11552,5.33231,12.1863,62.9443,srv_1.txt
0.331349,20.7324,42.1922,29.4308,8.228,9.05997,0.598775,0.643495,26.1832,7.65778,11.5647,15.4606,srv_43.txt
0.309709,9.28391,52.8824,27.081,10.1247,9.12973,0.042315,0.491505,25.2242,3.61433,9.30248,13.5605,server_027.txt
0.406337,19.8046,23.6858,28.698,3.7471,19.3389,2.2145,1.29313,18.1805,6.21752,6.84781,20.4689,server_010.txt
0.42425,22.5876,25.2905,18.1821,4.0271,12.5099,2.28925,1.42539,17.3757,4.14805,6.69338,10.8186,server_012.txt
0.308726,10.6856,52.6387,28.5733,10.0561,9.18212,0.043835,0.362135,22.6134,5.52408,9.63329,15.0677,server_026.txt
0.308824,10.5759,53.0722,27.8197,10.1705,9.11531,0.047535,0.11601,22.9352,5.69125,7.30886,14.376,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.332423,10.292,48.2042,26.497,9.19062,8.96808,0.04761,0.29744,22.4157,5.98215,8.13272,13.9789,srv_13.txt
0.505233,35.0253,45.3811,37.3449,7.66281,7.67014,0.40819,32.1552,23.567,4.18619,0.47788,14.2968,srv_37.txt
0.29315,28.9163,42.4988,30.2996,8.20544,8.44746,0.767865,2.65304,16.6894,5.89926,7.9691,14.9426,srv_52.txt
0.444464,19.3823,25.7414,18.0018,3.89372,12.9699,1.67483,1.87601,17.868,4.90638,2.94169,10.8067,srv_2.txt
0.5366,35.9226,45.0051,39.0831,7.62068,7.45458,0.37391,32.4268,29.6225,2.99535,0.203729,12.5469,srv_38.txt
0.296633,5.39138,61.1451,34.0011,12.1539,9.95318,0.00643,0.005785,20.4916,1.47172,41.8491,17.2091,srv_24.txt
0.379128,7.07112,36.8761,19.1503,7.05104,6.85434,0.03954,0.535885,32.2551,5.53991,6.68125,9.69638,server_016.txt
