IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.314374,8.02632,53.459,22.6075,10.2656,9.22757,0.05689,0.09531,50.5975,18.6255,30.7372,10.8795,srv_26.txt
0.464689,15.5284,25.0763,12.696,3.94903,12.8798,1.74768,1.56733,47.4529,32.189,27.3946,10.0115,srv_6.txt
0.515905,33.5512,45.295,34.8761,7.67502,7.56804,0.400645,31.821,28.2374,4.03857,0.406702,14.3219,srv_36.txt
0.417663,13.9143,23.7205,12.7929,4.45493,5.23996,0.44194,2.10373,43.3055,20.6558,11.568,8.03149,srv_51.txt
0.332046,8.37492,49.5148,22.4133,9.4908,9.26947,0.061555,0.141635,45.4471,19.0429,29.4404,11.5388,srv_12.txt
0.35057,16.1301,32.1157,15.5744,6.31199,6.28064,0.480075,0.91695,43.9009,20.1898,12.9337,9.2936,srv_53.txt
0.429868,11.1172,24.9519,13.9728,6.58416,6.18807,0.290265,2.34865,41.2419,21.8173,7.90668,8.0168,srv_46.txt
0.635238,1.01766,28.5116,0.95995,7.95149,3.38986,0.017435,0.69316,17.5043,14.4718,9.29019,0.424605,server_014.txt
0.51165,33.6987,45.2552,34.9454,7.65623,7.64128,0.392575,31.7374,28.4062,3.8342,0.589055,14.3283,srv_76.txt
0.529446,3.82959,16.1161,13.6728,2.69113,5.92688,0.091305,2.47969,36.9309,23.2592,17.827,10.742,client_007.txt
0.567121,0.371315,71.6771,0.41965,9.23802,4.57513,0.007315,0.2323,44.6631,25.0318,18.6744,0.15414,server_036.txt
0.494527,33.4882,44.6065,34.3333,7.46267,7.8472,0.61885,31.6807,28.4584,3.67455,0.391149,14.4719,server_020.txt
0.718397,2.63205,3.16264,2.72859,0.529665,8.99272,0.436005,1.4345,11.9778,8.12478,5.31108,1.88288,srv_28.txt
0.254898,15.4109,65.7686,31.2809,13.7391,12.303,0.555125,1.52417,50.5967,19.1326,12.2597,16.5624,srv_45.txt
0.308349,7.03332,55.8936,31.044,11.0051,10.4741,0.283235,0.654105,45.6184,15.3402,4.29337,16.9253,server_029.txt
0.407263,18.7554,24.3413,13.0064,3.8064,11.8752,2.16224,1.73314,45.4667,35.2335,30.3375,10.3553,server_011.txt
0.379136,4.62979,62.9063,14.0981,10.1307,8.50572,0.087975,0.416235,47.899,12.6386,40.9252,9.2115,server_033.txt
0.377964,7.86963,3.46254,67.2123,0.70056,42.5617,0.494715,6.49172,39.8896,16.8682,5.91208,52.9152,srv_9.txt
0.302218,4.45087,61.008,25.1145,12.1334,9.86428,0.01031,0.00944,55.7285,8.92378,135.847,10.6932,srv_16.txt
0.386862,1.58408,62.9755,13.8479,10.1618,7.93745,0.01453,0.032195,45.7022,21.9435,37.7615,9.10107,server_034.txt
0.668037,9.40646,6.34211,12.3737,1.32745,1.57299,0.242895,7.96723,34.3313,2.10829,0.792184,5.7984,srv_40.txt
0.353553,4.13766,63.9321,14.1163,10.2213,8.61347,0.201015,3.21056,48.1122,15.5455,5.87303,9.38631,server_035.txt
0.424798,20.0535,25.8239,13.034,4.0192,12.754,2.31031,1.35892,46.6977,33.9684,25.6338,10.2761,srv_0.txt
0.516825,33.4129,45.6485,34.7147,7.71077,7.5475,0.38521,31.7708,28.1406,4.0891,0.392166,14.2623,srv_34.txt
0.416408,20.2121,26.2724,13.2114,4.11348,12.7578,2.35544,1.44921,46.3487,27.1216,32.1416,10.3696,server_013.txt
0.273916,17.8301,0.000145,24.0232,0.330635,0.330635,0.304785,17.8242,31.9584,0.156114,0.00123901,22.5784,602.gcc_s-1850B.txt
0.438675,18.101,25.4658,12.8701,4.09023,11.8307,2.14739,1.62731,47.6681,29.2497,20.68,10.0826,srv_7.txt
0.466397,15.3109,25.1088,12.5637,3.96569,12.8961,1.66726,1.57489,47.3472,35.2252,40.3705,9.91302,srv_67.txt
0.630547,3.72316,8.98425,5.039,2.19496,3.07081,0.17178,0.964195,27.7891,13.9579,12.0912,2.70366,client_002.txt
0.467027,15.723,25.5222,12.6993,4.01355,11.7468,1.59582,1.46222,47.9759,34.4002,34.3741,10.022,srv_65.txt
0.443673,11.3119,21.3978,11.746,5.20544,5.28256,0.470435,2.61271,40.3805,25.9722,11.8517,7.16941,srv_49.txt
0.720924,2.51194,3.19185,2.58567,0.53352,9.04394,0.432105,1.31159,10.4729,9.57795,5.59535,1.81724,srv_31.txt
0.644158,2.70636,9.6805,5.2999,2.60026,3.25699,0.00265,0.012275,24.7014,21.6454,27.5638,3.2007,srv_58.txt
0.362544,13.6315,17.1107,62.3591,2.69739,44.9336,1.59884,1.02286,46.6207,33.3469,25.608,46.0466,srv_11.txt
0.420915,20.0426,26.0549,13.1306,4.11016,12.7151,2.31825,1.39538,47.0544,29.3075,29.6993,10.3263,srv_61.txt
0.45048,5.63281,21.4894,19.7817,4.99641,15.2389,0.16788,2.42433,35.772,16.5262,17.1321,16.675,client_008.txt
0.438876,12.5816,21.4025,12.513,5.24485,5.17809,0.417685,3.21057,40.0019,24.6752,12.3424,7.50901,srv_48.txt
0.410822,21.4255,26.3265,13.9642,4.12148,12.9058,2.57258,1.37437,45.3096,30.3625,38.6325,11.1347,srv_60.txt
0.42491,10.823,25.6586,13.9972,6.7525,6.30493,0.316205,2.13329,41.7427,23.403,9.783,8.12108,srv_47.txt
0.46486,15.8775,25.4865,12.9105,3.97637,12.9523,1.6255,1.57672,46.0678,32.4143,28.1113,10.1457,srv_4.txt
,,,,,,,,,,,,script_for_rename.sh
0.444361,33.1425,42.3136,33.7162,7.0933,8.10963,0.97683,33.2159,28.1665,3.54338,0.422263,14.9181,server_017.txt
0.311029,5.631,57.4395,31.0416,11.3581,10.291,0.15311,0.04213,46.6149,12.1898,90.7485,16.523,srv_71.txt
0.402977,15.5507,25.5391,13.9481,4.79754,5.02499,0.45013,2.45998,46.0558,19.3815,11.5357,8.60878,srv_50.txt
0.31148,6.47576,56.4714,29.8776,11.1172,10.0166,0.1347,0.02216,46.0953,11.8795,106.687,16.0166,srv_14.txt
,,,,,,,,,,,,info_extractor.py
0.447752,33.6838,42.5071,34.6232,7.14782,7.98703,0.85147,32.6922,28.4175,3.86815,1.05105,14.9103,server_019.txt
0.420811,19.0912,25.2938,12.7897,4.07732,12.3125,2.31406,1.61242,43.3865,30.189,30.8283,10.133,srv_69.txt
0.45891,15.6829,25.5228,12.5681,3.85073,11.9061,1.68011,1.51272,48.6911,32.9476,34.1111,9.91854,srv_3.txt
0.515235,9.4097,16.4163,8.59304,2.99563,3.12599,0.405435,1.47142,39.3948,31.2046,13.8133,5.46476,srv_54.txt
0.311197,6.22873,56.7243,27.4792,11.1786,10.5614,0.338335,0.300685,49.11,13.9206,16.4778,13.806,srv_19.txt
0.305684,3.63787,60.6236,25.0013,12.0737,9.85413,0.01166,0.008595,55.4587,9.46613,139.574,10.6793,srv_72.txt
0.463444,15.7141,25.1923,12.6549,3.9688,12.844,1.73465,1.58736,48.0989,32.7274,21.2713,9.98221,srv_66.txt
0.325729,7.47382,49.7613,20.9803,9.55165,8.84308,0.06172,0.435855,51.5622,20.3502,15.4127,10.2277,server_025.txt
0.715993,2.7599,3.28732,2.87194,0.547285,9.04116,0.4371,1.53601,11.9411,8.01044,5.05494,1.94763,srv_29.txt
0.614459,6.16648,9.62862,7.05845,1.65075,2.19674,0.07269,3.72499,24.3274,7.83497,9.01987,2.9137,client_003.txt
0.402148,17.3445,22.4361,29.5194,3.56161,23.5469,2.08731,1.27337,47.5051,30.644,26.8255,22.2822,server_009.txt
0.462331,15.9599,25.7573,12.8532,4.03885,13.0685,1.62915,1.50703,46.8235,32.0152,36.453,10.0933,srv_5.txt
0.336325,9.05226,48.0783,21.2773,9.13976,8.949,0.076265,0.738985,46.5396,20.5701,12.1748,10.9772,server_024.txt
0.609659,3.13634,11.2106,6.16474,3.00709,3.52638,0.003875,0.012475,26.1704,25.7909,17.3745,3.73823,srv_59.txt
0.720083,2.61142,3.21889,2.67608,0.53748,9.03149,0.43223,1.39713,11.8217,8.69514,4.69437,1.85804,srv_30.txt
0.305833,3.33738,60.6055,24.911,12.071,9.80509,0.010195,0.025375,55.9727,8.26034,147.5,10.5845,server_032.txt
0.600887,3.89986,13.1988,7.64057,4.0873,4.49944,0.273305,0.535185,27.9016,25.4606,10.2559,4.67455,srv_56.txt
0.650472,0.002195,29.9477,0.22833,8.43077,3.71869,3.5,0.00119,2.85741,32.6389,0.729927,0.15826,server_015.txt
0.362631,15.6324,19.8355,41.3383,3.28187,30.3089,2.05991,1.78381,44.1895,27.8648,23.6059,31.1381,server_004.txt
0.367657,15.8654,19.2066,14.1799,3.12486,9.32518,1.67609,2.92981,40.5838,34.0119,28.4543,11.2129,server_003.txt
0.30462,3.92303,60.6553,24.9482,12.0808,9.82981,0.01032,0.00805,55.4801,9.99845,139.562,10.6923,srv_17.txt
0.455786,15.9365,25.6464,12.7522,3.87377,12.8394,1.73704,1.53293,47.3935,34.623,35.4047,9.99526,srv_62.txt
0.600137,4.32626,12.6251,7.50554,4.19032,4.69969,0.3777,0.933975,26.856,28.1032,8.58803,4.72686,srv_57.txt
0.513027,33.3474,45.4011,34.6757,7.6713,7.49179,0.379615,30.6746,28.5149,3.72787,0.704212,14.2717,server_021.txt
0.335352,18.8572,42.2919,25.1746,8.25389,9.12283,0.61865,0.569355,47.6751,16.7098,24.0228,13.4572,srv_42.txt
0.311332,7.42903,55.7347,31.4185,10.9349,10.3575,0.323405,0.32067,45.1378,13.0059,16.692,17.2035,srv_18.txt
0.547297,5.40401,5.97978,10.5264,1.19741,5.6912,0.08084,2.57488,36.1138,17.3012,14.7794,8.96443,client_001.txt
0.514884,33.7281,45.646,34.8078,7.71359,7.61832,0.37226,31.2674,27.832,4.08304,0.496644,14.2873,server_022.txt
0.519353,33.4844,45.5251,34.7612,7.70153,7.58431,0.394675,31.4139,27.8636,4.05909,0.33144,14.2643,srv_39.txt
0.30625,6.07486,57.5072,26.9203,11.3207,10.7226,0.287345,0.683295,51.3424,13.2781,4.10307,12.9742,server_031.txt
0.722022,2.42033,3.0373,2.48782,0.51147,8.90063,0.427965,1.24285,11.1109,8.78404,4.64539,1.77507,srv_27.txt
0.313619,8.93918,53.0825,22.4662,10.1684,9.20704,0.04809,0.12888,50.8761,22.3305,22.0801,10.8656,srv_20.txt
0.42955,19.7473,25.2172,13.1489,3.97169,12.5746,2.36009,1.22555,45.4527,31.582,44.4405,10.3682,srv_10.txt
0.30871,6.07117,57.5038,27.5784,11.3171,10.7891,0.30677,0.280155,50.7839,14.2535,18.709,13.6391,srv_25.txt
0.262773,16.2009,61.6363,30.2795,12.8551,11.4694,0.519675,2.30793,50.853,20.1676,11.0463,16.1568,srv_44.txt
0.313144,6.11641,55.4185,30.5847,10.946,10.4109,0.407715,0.58058,45.3959,15.7464,4.39958,16.7506,server_028.txt
0.500279,3.34344,77.1925,9.87794,12.4636,9.98292,0.11601,0.41353,31.5053,14.6748,12.6276,6.8961,server_038.txt
0.583549,9.51222,11.0312,8.57324,2.29306,6.84525,0.772015,3.95896,31.1857,33.1714,18.571,6.3722,srv_8.txt
0.506747,3.82884,77.0508,9.96306,12.4323,10.0768,0.11273,0.121995,29.6062,13.7476,16.5205,6.88623,srv_32.txt
0.309059,7.91373,56.0951,29.709,11.0678,10.6446,0.34501,0.535195,47.007,13.6346,11.129,15.7482,srv_73.txt
0.335042,8.93767,48.5513,21.5842,9.27945,8.9734,0.05821,0.161575,45.1841,19.1061,23.8958,11.101,srv_22.txt
0.595654,8.67135,9.71387,8.21152,2.0866,5.89875,0.602035,4.49084,24.8956,27.4717,12.0502,5.99206,server_001.txt
0.33941,8.4283,47.3418,21.2975,9.04199,8.8829,0.076685,0.76412,48.641,22.3123,11.4804,10.8846,server_023.txt
0.451749,16.4242,25.7226,12.7818,3.90289,13.0513,1.8153,1.55275,47.2607,33.6289,36.5757,10.0001,srv_63.txt
0.335864,8.26882,48.5513,21.5285,9.27944,8.97368,0.05981,0.1781,45.8341,21.1815,23.1918,11.0827,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.465077,15.8451,25.6384,12.834,4.0038,13.027,1.62492,1.49044,46.7099,31.045,26.3893,10.0863,srv_64.txt
0.453517,16.9436,23.8503,12.1985,3.67856,11.9477,1.92705,1.59023,46.3385,31.056,32.6576,9.69411,srv_68.txt
0.312581,5.69551,57.0441,30.5615,11.2692,10.1411,0.14673,0.022665,47.2542,13.0992,112.572,16.2554,srv_23.txt
0.501579,3.52257,76.6375,9.90531,12.3813,10.0293,0.11647,0.430965,30.1009,14.1928,11.1241,6.88633,server_037.txt
0.313186,8.94454,53.3605,22.4899,10.2471,9.22504,0.05456,0.06693,50.5976,17.664,28.8211,10.83,srv_74.txt
0.316695,6.12232,57.2194,30.4122,11.2719,10.1941,0.16411,0.02174,45.0142,15.1609,105.768,16.5477,srv_15.txt
0.445438,13.3552,22.7763,11.839,4.21701,4.48404,0.588265,1.83224,44.0092,28.0414,14.1451,7.44498,srv_55.txt
0.511717,33.581,45.5273,34.7905,7.69157,7.65478,0.393685,31.5709,28.427,4.1428,0.543664,14.323,srv_35.txt
0.665149,0.386455,14.7161,0.360625,4.94399,4.59364,0.00693,0.262065,24.2874,21.8795,10.4177,0.17024,server_002.txt
0.51901,33.5704,45.2671,34.769,7.68372,7.61741,0.37907,31.9951,28.675,3.58337,0.361128,14.29,srv_75.txt
0.518627,33.5576,45.5907,34.8021,7.71449,7.58097,0.37025,31.8554,28.4428,4.05587,0.465864,14.2237,srv_33.txt
0.451868,33.1389,42.2898,33.7677,7.08017,8.03504,0.74316,30.9799,28.5471,3.42384,0.969578,14.9999,server_018.txt
0.309421,6.92161,56.6031,30.9429,11.1386,10.1358,0.14014,0.12632,45.4957,15.3733,50.2697,16.8342,server_030.txt
0.523801,8.78924,12.2391,13.8592,2.47523,6.23258,0.458785,4.85658,19.7417,2.44464,12.1612,11.7714,client_006.txt
0.52268,0.014525,77.1558,1.28241,10.7736,5.91112,0.00135,0.01379,27.3733,33.4405,0.677966,0.780265,server_039.txt
0.43511,13.4519,23.6948,12.4672,4.43053,4.91774,0.53518,1.75896,41.7661,24.4508,15.3781,8.06319,srv_41.txt
0.359995,13.9131,17.2319,60.9383,2.75163,43.4635,1.65054,1.06757,46.1375,33.6303,24.2735,45.5571,srv_1.txt
0.338006,17.4469,42.1922,25.0999,8.228,9.06093,0.62542,0.531525,47.5245,17.6465,22.4302,13.4301,srv_43.txt
0.315588,7.48752,52.8824,22.311,10.1247,9.12977,0.057095,0.4788,50.3766,19.4138,16.1321,10.7894,server_027.txt
0.411747,18.5461,23.6858,23.3291,3.7471,19.3422,2.24971,1.24773,47.4032,29.171,25.2025,17.7619,server_010.txt
0.429806,19.3224,25.2905,12.9928,4.0271,12.5114,2.32039,1.29526,45.1646,29.624,35.1834,10.2045,server_012.txt
0.315069,8.54456,52.6387,23.1199,10.0561,9.18234,0.052285,0.35776,49.9314,18.5314,18.1348,11.3661,server_026.txt
0.314775,8.513,53.0722,22.5736,10.1705,9.11532,0.05303,0.116465,49.9694,19.9776,24.4935,10.9055,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.33794,8.4591,48.2042,21.3779,9.19062,8.96811,0.054085,0.281925,46.4915,20.5492,19.9876,11.0096,srv_13.txt
0.509953,33.6229,45.3811,34.7843,7.6628,7.66824,0.40917,31.868,28.3277,4.19111,0.440111,14.2991,srv_37.txt
