IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.448629,33.7104,42.5071,34.681,7.14782,7.98763,0.85182,32.847,27.3819,4.33019,0.809154,14.9749,server_019.txt
0.421118,19.0221,25.2938,12.8025,4.07732,12.311,2.30566,1.58187,44.2005,26.9642,23.6329,10.1119,srv_69.txt
0.458783,15.7581,25.5228,12.655,3.85073,11.9063,1.68189,1.51282,47.4667,29.2273,14.4255,9.91103,srv_3.txt
0.514972,9.49873,16.4163,8.66004,2.99563,3.12594,0.406045,1.49246,36.9568,28.9072,10.1143,5.45451,srv_54.txt
0.311466,6.08132,56.7243,26.9819,11.1786,10.5615,0.33845,0.282575,51.3002,13.5747,21.1972,13.6045,srv_19.txt
0.305924,3.51181,60.6236,24.454,12.0737,9.85412,0.01202,0.00841,57.4617,6.66992,134.443,10.6769,srv_72.txt
0.463422,15.7674,25.1923,12.7188,3.9688,12.8442,1.73935,1.58052,47.1889,29.5209,19.3188,9.97816,srv_66.txt
0.325655,7.47663,49.7613,20.8352,9.55165,8.84317,0.06201,0.443485,51.0179,18.9583,15.2399,10.298,server_025.txt
0.71583,2.75938,3.28732,2.90289,0.547285,9.04051,0.43697,1.52875,10.5373,10.0794,5.92985,1.96611,srv_29.txt
0.617098,6.18845,9.62862,7.15193,1.65075,2.19689,0.072695,3.73346,40.3857,4.80175,3.57035,2.76685,client_003.txt
0.4018,17.5047,22.4361,29.6687,3.56161,23.5458,2.10754,1.28305,44.638,31.0807,23.827,22.4819,server_009.txt
0.462487,15.9066,25.7573,12.8915,4.03885,13.0636,1.62378,1.49748,47.4409,29.2755,18.3817,10.0712,srv_5.txt
0.336327,8.92113,48.0783,21.221,9.13976,8.94896,0.07519,0.73369,45.3859,20.9883,12.9743,11.0721,server_024.txt
0.609738,3.065,11.2106,6.12482,3.00709,3.52657,0.003855,0.01025,28.2159,29.8218,21.137,3.77561,srv_59.txt
0.71994,2.60823,3.21889,3.29463,0.53748,9.03068,0.432235,1.39363,5.65786,10.5279,5.36362,2.0305,srv_30.txt
0.306035,3.23182,60.6055,24.4587,12.071,9.80512,0.010015,0.025055,57.8073,7.86115,197.966,10.5271,server_032.txt
0.60068,3.92666,13.1988,7.74913,4.08735,4.49929,0.271,0.542935,28.4038,23.1412,8.77145,4.7369,srv_56.txt
0.650445,0.001995,29.9477,0.3692,8.43077,3.71869,0.3692,0.00099,12.527,29.0323,0.862069,0.239675,server_015.txt
0.361284,15.6838,19.8355,41.5007,3.28187,30.3087,2.07439,1.78648,36.8752,30.7353,28.7983,31.9311,server_004.txt
0.367722,15.9177,19.2066,14.299,3.12486,9.323,1.67428,2.93974,41.4736,28.2642,26.6693,11.166,server_003.txt
0.30485,3.83517,60.6553,24.5145,12.0808,9.82987,0.01029,0.00796,57.6602,10.4724,136.727,10.6812,srv_17.txt
0.455742,15.9591,25.6464,12.8074,3.87377,12.8361,1.73108,1.52171,47.4549,30.5352,16.5575,9.98748,srv_62.txt
0.600877,4.27972,12.6251,7.45605,4.19042,4.69964,0.37086,0.92366,29.9787,26.4002,6.23047,4.72802,srv_57.txt
0.514118,33.4302,45.4011,34.7661,7.6713,7.49164,0.38376,30.9668,27.122,4.29798,0.603742,14.3236,server_021.txt
0.33638,18.3813,42.2919,24.6997,8.25389,9.12253,0.614705,0.52192,49.677,15.8585,28.2533,13.4023,srv_42.txt
0.311325,7.4423,55.7347,31.0683,10.9349,10.3575,0.32134,0.305735,45.6476,11.0779,20.3656,16.5265,srv_18.txt
0.547432,5.42428,5.97978,10.5973,1.19741,5.69116,0.08334,2.58667,38.3456,16.4234,11.383,8.94857,client_001.txt
0.515105,33.7901,45.646,34.8938,7.71359,7.61819,0.37541,31.283,26.3887,4.4756,0.462349,14.3512,server_022.txt
0.51937,33.538,45.5251,34.8174,7.70153,7.58474,0.397025,31.4181,27.0373,4.4776,0.338668,14.2982,srv_39.txt
0.306569,5.80959,57.5072,26.1618,11.3207,10.7226,0.283525,0.66851,53.6074,13.219,5.88183,13.029,server_031.txt
0.722025,2.42129,3.0373,3.12213,0.51147,8.89886,0.428015,1.24491,5.41855,10.0731,4.91189,1.92371,srv_27.txt
0.313627,8.92336,53.0825,22.3444,10.1684,9.20704,0.047195,0.127675,50.1146,19.9829,20.333,10.8962,srv_20.txt
0.429575,19.7394,25.2172,13.2054,3.97169,12.5736,2.36149,1.21189,44.4453,28.9722,23.08,10.3697,srv_10.txt
0.308706,5.92992,57.5038,27.1006,11.3171,10.7891,0.30648,0.267705,51.8847,13.5334,23.2945,13.5043,srv_25.txt
0.263119,16.2167,61.6363,30.2113,12.8551,11.4673,0.516675,2.29879,50.8893,17.5756,6.66463,16.0722,srv_44.txt
0.313236,6.00577,55.4185,30.3103,10.946,10.4109,0.407235,0.57152,45.5439,12.361,3.72452,16.1756,server_028.txt
0.500103,3.3192,77.1925,9.79708,12.4636,9.98263,0.11587,0.42357,29.6953,11.1124,10.7149,6.98201,server_038.txt
0.583435,9.47427,11.0312,8.56642,2.29306,6.84592,0.770825,3.9373,30.0431,36.4764,19.3405,6.40264,srv_8.txt
0.506687,3.72069,77.0508,9.62975,12.4323,10.077,0.11288,0.114315,29.4071,10.2616,12.9567,6.94449,srv_32.txt
0.309304,7.76828,56.0951,29.3489,11.0678,10.6446,0.346905,0.52249,47.4326,11.1311,11.5358,15.293,srv_73.txt
0.335149,8.8247,48.5513,21.373,9.27944,8.97342,0.059675,0.152395,45.5831,20.3105,23.5446,11.1997,srv_22.txt
0.595756,8.69965,9.71386,8.24436,2.0866,5.8985,0.606255,4.51354,19.8385,31.027,12.0864,6.02606,server_001.txt
0.339393,8.34785,47.3418,21.1209,9.04199,8.88296,0.07668,0.75858,44.8767,22.3144,13.0031,11.1928,server_023.txt
0.451947,16.3374,25.7226,12.7744,3.90289,13.0485,1.80306,1.53527,47.436,29.7747,18.5492,10.0027,srv_63.txt
0.336016,8.15112,48.5513,21.3697,9.27945,8.97366,0.05621,0.166365,46.4675,22.7256,21.9951,11.1195,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.465226,15.7984,25.6384,12.837,4.0038,13.0267,1.62315,1.4774,46.9676,29.2608,16.785,10.0857,srv_64.txt
0.453545,16.9265,23.8504,12.2148,3.67856,11.9431,1.92582,1.57394,45.8135,31.04,23.1719,9.70612,srv_68.txt
0.312698,5.58831,57.0441,30.362,11.2692,10.1411,0.150235,0.02066,47.1098,11.4642,106.759,15.7071,srv_23.txt
0.501398,3.48596,76.6375,9.76549,12.3813,10.0291,0.117945,0.42395,28.7639,11.9378,14.189,6.98419,server_037.txt
0.313293,8.89914,53.3605,22.1843,10.2471,9.2248,0.05346,0.063385,50.8887,16.1619,32.7181,10.8311,srv_74.txt
