IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.445321,33.0916,42.5071,33.775,7.14782,7.98852,0.84734,34.0948,35.1604,1.21914,0.338403,15.1605,server_019.txt
0.421451,18.399,25.2938,12.2413,4.07732,12.3106,2.2675,1.50276,46.2463,44.6987,23.913,10.4865,srv_69.txt
0.459148,15.0848,25.5228,12.118,3.85073,11.9063,1.65591,1.47006,48.6057,38.9592,21.5909,10.3953,srv_3.txt
0.516203,9.04852,16.4163,8.27458,2.99563,3.1252,0.3909,1.36263,32.2509,89.403,50.6329,5.59105,srv_54.txt
0.310939,5.41052,56.7243,24.7208,11.1786,10.5613,0.3204,0.244665,66.0522,9.02716,14.1685,14.6751,srv_19.txt
0.30515,3.16611,60.6235,21.9522,12.0737,9.85412,0.00702,0.004835,73.7274,4.64132,34.0909,11.9357,srv_72.txt
0.463694,15.0907,25.1923,12.1673,3.96881,12.8435,1.71335,1.52899,55.3612,40.4779,35.2941,10.4575,srv_66.txt
0.324904,6.35365,49.7613,18.5445,9.55165,8.84298,0.04476,0.36127,71.0601,32.213,28.4946,12.3319,server_025.txt
0.71511,2.68406,3.28732,2.69297,0.547285,9.0417,0.43583,1.47653,30.7646,2.07082,8.53453,1.93425,srv_29.txt
0.614052,6.06964,9.62862,6.80816,1.65075,2.19493,0.07212,3.69466,61.3778,6.45161,1.27321,2.92194,client_003.txt
0.401153,16.8291,22.4361,28.9836,3.56161,23.5457,2.05566,1.22197,65.0492,43.2099,106.4,22.4046,server_009.txt
0.46243,15.2152,25.7573,12.2972,4.03885,13.066,1.59631,1.45693,56.5327,51.0846,34.1463,10.5858,srv_5.txt
0.335567,7.79598,48.0783,19.0794,9.13976,8.9489,0.05748,0.63281,49.6608,24.4013,15.1341,12.9818,server_024.txt
0.612203,2.55867,11.2106,5.24083,3.00709,3.52658,0.003635,0.00249,26.2839,36.1356,71.875,3.6711,srv_59.txt
0.722232,2.52984,3.21889,2.52751,0.53748,9.032,0.431265,1.27664,9.98073,10.5289,6.08289,1.87348,srv_30.txt
0.304943,2.96371,60.6055,21.8839,12.071,9.80507,0.006055,0.021465,73.548,3.03461,39.3258,11.929,server_032.txt
0.603911,3.25438,13.1988,6.52518,4.08771,4.49924,0.26546,0.429255,26.4279,42.3484,24.6479,4.7226,srv_56.txt
0.650042,0.00156,29.9477,0.046555,8.43077,3.7183,2.5,0.00062,1.49935,44.898,0,0.038125,server_015.txt
0.361868,15.1696,19.8355,40.6853,3.28187,30.3109,2.03377,1.6938,61.1406,53.8187,89.0244,30.8521,server_004.txt
0.368125,15.439,19.2066,13.7825,3.12486,9.32469,1.6481,2.80851,42.3144,35.1623,37.1308,11.3965,server_003.txt
0.303934,3.38101,60.6553,21.9656,12.0808,9.8298,0.007455,0.004735,73.763,3.58172,37.234,11.8874,srv_17.txt
0.456529,15.1685,25.6464,12.2199,3.87377,12.8381,1.70183,1.47416,51.5506,53.3498,10.7692,10.4922,srv_62.txt
0.602515,3.78698,12.6251,6.50387,4.19086,4.69921,0.367565,0.812535,30.6389,35.2113,32.1767,4.75395,srv_57.txt
0.512631,32.816,45.4011,33.8558,7.6713,7.49177,0.37824,30.3188,34.7246,1.10899,0.516289,14.4542,server_021.txt
0.335656,16.8099,42.2919,22.5973,8.25389,9.11771,0.591285,0.416945,72.4319,20,38.7097,15.7771,srv_42.txt
0.310788,6.62531,55.7347,28.6638,10.9349,10.3573,0.299865,0.25787,59.5745,7.1161,12.1123,17.3062,srv_18.txt
0.546838,5.29973,5.97978,10.2496,1.19741,5.69097,0.07947,2.51175,56.7369,43.6911,16.25,8.99993,client_001.txt
0.501468,33.0544,45.646,33.8234,7.71359,7.61871,0.36683,30.9815,36.7169,14.8556,2.08927,15.2662,server_022.txt
0.519686,32.9105,45.5251,33.8651,7.70153,7.58471,0.392435,31.1297,34.0901,1.16978,0.24535,14.4458,srv_39.txt
0.305817,5.17037,57.5072,23.8983,11.3207,10.7226,0.27866,0.63135,72.8549,9.26172,24.359,14.6967,server_031.txt
0.722181,2.35868,3.0373,2.34783,0.51147,8.89953,0.427375,1.19929,26.261,2.58047,5.24119,1.76351,srv_27.txt
0.313164,7.49542,53.0825,19.8379,10.1684,9.20852,0.04139,0.06765,69.9067,31.5154,16.8317,13.0605,srv_20.txt
0.429516,19.0644,25.2172,12.6475,3.97169,12.5737,2.31957,1.17224,44.7458,36.9963,13.4615,10.7835,srv_10.txt
0.308453,5.18621,57.5038,24.7469,11.3171,10.7891,0.29337,0.21982,66.6009,11.1069,15.4382,14.5703,srv_25.txt
