IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.447457,33.1794,42.5071,33.9223,7.14782,7.98891,0.85027,34.1481,33.6531,1.22117,0.294337,14.6868,server_019.txt
0.421341,18.4546,25.2938,12.3197,4.07732,12.3109,2.27259,1.51205,44.2969,59.7354,41.7964,10.4524,srv_69.txt
0.459013,15.1631,25.5228,12.2238,3.85073,11.9061,1.66194,1.47601,48.4398,57.5141,30.2905,10.337,srv_3.txt
0.516137,9.07442,16.4163,8.31506,2.99563,3.12508,0.39186,1.38026,29.3652,13.3089,2.17098,5.57032,srv_54.txt
0.311699,5.64379,56.7243,25.4771,11.1786,10.5613,0.33358,0.277595,68.2769,12.2202,20.9697,12.4389,srv_19.txt
0.30605,3.38811,60.6235,22.8721,12.0737,9.85413,0.00913,0.00837,71.4764,6.62768,206.027,9.78003,srv_72.txt
0.463559,15.173,25.1923,12.2622,3.96881,12.8475,1.71492,1.53708,48.1764,66.1296,40.2062,10.4066,srv_66.txt
0.325238,6.71933,49.7613,19.1279,9.55165,8.84304,0.04565,0.394275,63.038,15.591,13.805,11.2603,server_025.txt
0.716212,2.69527,3.28732,2.9275,0.547285,9.04069,0.436055,1.48417,22.3922,2.62557,3.18,1.90985,srv_29.txt
0.617649,6.08606,9.62862,6.83472,1.65075,2.19515,0.07236,3.70042,46.1595,1.43831,2.27831,2.76184,client_003.txt
0.404612,16.8829,22.4361,29.1034,3.56161,23.5459,2.05431,1.22395,51.9588,76.5058,21.1608,21.2695,server_009.txt
0.462301,15.2987,25.7573,12.39,4.03885,13.0644,1.59832,1.46249,47.9007,68.6008,39.5994,10.532,srv_5.txt
0.335768,8.15597,48.0783,19.7026,9.13976,8.94891,0.058825,0.67883,55.581,14.4902,7.90412,11.7718,server_024.txt
0.612048,2.58012,11.2106,5.36843,3.00709,3.52662,0.003645,0.002785,24.2866,33.5211,30.2469,3.69045,srv_59.txt
