IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.419596,21.4245,25.2938,16.7485,4.07732,12.3092,2.27354,1.77949,26.7427,5.4671,6.00174,9.75513,srv_69.txt
0.455386,18.3059,25.5228,16.7069,3.85073,11.9061,1.66061,1.63755,26.8065,5.75413,3.68123,9.75589,srv_3.txt
0.515718,9.82058,16.4163,9.56082,2.99563,3.1251,0.391015,1.53526,24.3558,7.81358,5.08055,5.42506,srv_54.txt
0.299982,10.354,56.7243,39.9012,11.1786,10.5611,0.329475,0.71255,8.08393,1.93135,0.543732,19.784,srv_19.txt
0.298503,5.52586,60.6236,32.6895,12.0737,9.85407,0.006345,0.00837,17.997,0.733636,0.238095,15.795,srv_72.txt
0.460142,18.3915,25.1923,16.9355,3.96881,12.844,1.71797,1.72212,26.7339,5.89045,3.8755,9.79727,srv_66.txt
0.319263,9.66602,49.7613,27.07,9.55165,8.84248,0.053785,0.428885,18.72,3.80828,8.14806,13.1131,server_025.txt
0.714864,2.67872,3.28732,2.68313,0.547285,9.04166,0.437045,1.46689,-,-,-,1.96331,srv_29.txt
0.615972,6.32666,9.62862,7.50696,1.65075,2.19498,0.07308,3.76947,30.3587,8.05801,11.2222,2.81239,client_003.txt
0.388838,21.1612,22.4361,38.9191,3.56161,23.5463,2.37837,1.47258,3.61622,8.41291,36.8806,27.5529,server_009.txt
0.453083,19.8354,25.7573,18.9275,4.03885,13.0662,1.61126,1.7148,8.52056,3.02131,2.35517,11.1213,srv_5.txt
0.329013,12.1984,48.0783,30.1569,9.13976,8.94888,0.058485,0.7427,17.6504,5.10671,5.71881,13.4115,server_024.txt
0.610601,2.88026,11.2106,5.72119,3.00709,3.52669,0.003705,0.0175,10.869,7.24687,1.66778,3.72016,srv_59.txt
0.719015,2.52158,3.21889,2.51704,0.53748,9.03206,0.432645,1.32729,-,-,-,1.87373,srv_30.txt
0.299388,5.02908,60.6055,32.3996,12.071,9.80477,0.00587,0.024385,23.6376,0.841805,41.2021,15.0232,server_032.txt
0.598216,4.21971,13.1988,8.53908,4.08771,4.50012,0.26719,0.736255,7.61549,4.72172,2.02654,4.9486,srv_56.txt
0.649916,0.00123,29.9477,0.00255,8.43077,3.7187,2.5,0.00036,-,-,-,0.00216,server_015.txt
0.344701,20.9826,19.8355,69.804,3.28187,30.3086,2.14217,2.57935,6.21845,4.32333,9.98234,38.0084,server_004.txt
0.360443,18.5158,19.2066,18.8927,3.12486,9.32531,1.85955,3.62554,3.19575,8.29283,7.67914,12.0054,server_003.txt
0.298817,5.28034,60.6553,32.3959,12.0808,9.82948,0.007435,0.007975,23.6967,0.892766,0.377074,15.0188,srv_17.txt
0.452748,18.3492,25.6464,16.6699,3.87377,12.8374,1.70905,1.64807,26.5895,5.63399,3.76579,9.88992,srv_62.txt
0.596166,4.85679,12.6251,8.62833,4.19086,4.70001,0.370115,1.24815,6.7302,4.7565,1.5433,5.01717,srv_57.txt
0.499764,36.608,45.4011,39.5352,7.6713,7.49017,0.380935,31.288,14.262,7.6241,2.57185,15.01,server_021.txt
0.321829,27.2416,42.2919,35.6004,8.25389,9.10998,0.601085,0.86617,12.7125,4.70449,3.91247,16.1928,srv_42.txt
0.29847,12.9112,55.7347,44.3189,10.9349,10.3573,0.306705,0.76602,21.8679,1.90074,0.721958,20.295,srv_18.txt
0.550645,7.47246,5.97973,18.666,1.19741,5.69313,0.08174,3.18358,6.35194,26.5927,19.522,10.1858,client_001.txt
0.519625,35.9543,45.646,39.4243,7.71359,7.6201,0.36952,31.6269,28.1125,3.69024,0.410726,13.2514,server_022.txt
0.524428,35.7698,45.525,39.3529,7.70153,7.58695,0.39452,31.9659,27.959,3.74731,0.225483,13.2264,srv_39.txt
