IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.44532,37.4366,42.5071,42.9558,7.14782,7.98629,0.858985,27.9313,21.0109,5.04271,3.25912,15.2032,server_019.txt
0.413076,24.5688,25.2938,20.8379,4.07732,12.3099,2.28662,2.37314,21.2619,5.0689,6.54406,10.0846,srv_69.txt
0.449618,21.3074,25.5228,20.6089,3.85073,11.9066,1.66013,1.90219,23.5661,5.62568,3.80175,9.81142,srv_3.txt
0.511862,12.001,16.4163,13.1246,2.99563,3.12525,0.39627,2.1313,24.5061,8.6065,7.77827,5.34222,srv_54.txt
0.301826,10.4108,56.7243,38.4271,11.1786,10.5609,0.322075,0.807985,22.119,2.46867,2.49894,17.5755,srv_19.txt
0.29755,7.05443,60.6236,38.7302,12.0737,9.85403,0.00616,0.008555,21.5342,2.33235,219.245,15.388,srv_72.txt
0.452044,21.8867,25.1923,21.0741,3.96881,12.8443,1.72131,2.0642,20.8223,5.47228,4.0975,10.2063,srv_66.txt
0.318288,11.4275,49.7613,30.0827,9.55165,8.84263,0.04979,0.49502,22.71,5.06198,11.8669,12.8626,server_025.txt
0.72432,3.54386,3.28732,3.98752,0.547285,9.04158,0.440135,2.06244,14.4463,2.61218,2.11785,1.90151,srv_29.txt
0.618716,6.8458,9.62862,9.72703,1.65075,2.19505,0.072525,3.8802,25.1841,9.72148,13.0211,2.83808,client_003.txt
0.38945,21.9863,22.4361,47.2182,3.56161,23.548,2.06344,1.7839,11.6446,5.02861,6.12644,26.8944,server_009.txt
0.452735,22.2828,25.7573,21.4241,4.03885,13.0685,1.60906,1.94663,21.6146,5.70775,3.74023,10.233,srv_5.txt
0.329052,13.5019,48.0783,30.3166,9.13976,8.94892,0.06021,0.81085,22.1714,6.20941,9.67062,13.2612,server_024.txt
0.605196,4.09727,11.2106,9.72915,3.00709,3.52736,0.003545,0.013225,22.0382,10.7994,37.8536,4.38251,srv_59.txt
0.724754,3.4234,3.21889,3.84026,0.53748,9.03225,0.4363,2.04662,13.9314,2.65716,2.35171,1.82499,srv_30.txt
0.298189,6.31464,60.6055,38.6578,12.071,9.80481,0.00623,0.02783,21.5406,2.93022,197.697,15.364,server_032.txt
0.59374,5.21636,13.1988,12.0504,4.08648,4.49974,0.265105,0.90619,20.5525,7.13722,4.15688,5.57333,srv_56.txt
0.648685,0.00272,29.9477,1.71416,8.43077,3.7187,2.5,0.00113,3.81951,35.8407,3.7037,0.895685,server_015.txt
0.348625,19.4877,19.8355,64.4216,3.28187,30.3105,2.04566,2.43902,9.32812,4.98534,6.36983,38.681,server_004.txt
0.363728,20.1593,19.2066,22.9822,3.12486,9.32441,1.65809,4.25601,24.9488,7.03185,8.87206,10.656,server_003.txt
0.296668,7.10175,60.6554,38.7669,12.0808,9.82949,0.00769,0.006195,21.5592,2.51646,286.458,15.3968,srv_17.txt
0.444327,22.2087,25.6464,21.2115,3.87377,12.8369,1.70795,2.02951,21.4823,5.41711,3.65748,10.1621,srv_62.txt
0.594237,5.63159,12.6251,11.8514,4.18923,4.69926,0.368045,1.41338,19.8635,5.92304,2.65531,5.55794,srv_57.txt
0.507557,36.2684,45.4011,41.5181,7.6713,7.49148,0.378445,31.8779,21.5384,5.21416,0.852053,14.7496,server_021.txt
0.322236,27.7269,42.2919,36.6602,8.25389,9.11271,0.599445,1.15335,22.5345,5.73613,8.83994,15.2029,srv_42.txt
0.301896,11.8852,55.7347,42.4906,10.9349,10.3572,0.296195,0.76924,20.7819,3.70598,2.83378,20.9399,srv_18.txt
0.558356,6.76833,5.97975,20.1438,1.19741,5.69262,0.079135,3.1404,25.5663,8.72953,15.1587,9.89503,client_001.txt
0.507074,37.2465,45.646,44.2704,7.71359,7.6185,0.369155,32.1223,17.8215,6.05905,0.828028,14.9732,server_022.txt
0.512031,36.9588,45.5251,44.2119,7.70153,7.58362,0.393385,32.8881,17.1099,6.45141,0.445381,15.0708,srv_39.txt
0.29905,9.31473,57.5073,36.9319,11.3207,10.7224,0.28218,0.968455,23.5519,2.02053,4.13735,16.7087,server_031.txt
0.73054,3.24467,3.0373,3.58679,0.51147,8.89929,0.43144,1.80901,16.4734,2.45517,2.44131,1.67058,srv_27.txt
0.304898,14.1031,53.0825,32.1804,10.1684,9.20916,0.043225,0.295495,22.6344,5.45762,10.6139,13.7001,srv_20.txt
0.421736,25.5743,25.2172,21.4714,3.97169,12.5726,2.32634,1.75301,21.0748,5.09843,6.15959,10.3797,srv_10.txt
0.299265,9.78314,57.5038,38.052,11.3171,10.7891,0.291055,0.756155,22.8323,2.48082,2.83796,17.5463,srv_25.txt
0.255439,24.6491,61.6363,49.1428,12.8551,11.4551,0.51195,2.93865,21.4427,7.23175,9.27587,18.7292,srv_44.txt
0.305254,10.0361,55.4185,41.2254,10.946,10.4108,0.39493,0.855965,21.6175,3.36786,4.64112,20.1199,server_028.txt
0.49637,5.52151,77.1925,19.9428,12.4636,9.98284,0.11544,0.60112,24.8579,6.34666,2.69909,9.28191,server_038.txt
0.59523,10.8818,11.0312,10.9633,2.29306,6.80432,0.75991,4.45373,38.8923,8.08204,6.04385,5.18605,srv_8.txt
0.502752,5.4463,77.0508,19.054,12.4323,10.0782,0.112785,0.28501,26.9994,3.882,8.59733,9.29835,srv_32.txt
0.299414,12.939,56.0951,40.393,11.0678,10.6441,0.328865,1.04061,21.8649,3.05017,2.37898,19.4971,srv_73.txt
0.327344,13.8528,48.5513,31.1154,9.27945,8.97344,0.051355,0.34262,20.9817,5.79323,12.724,13.652,srv_22.txt
0.607354,9.87847,9.71386,10.169,2.0866,5.88266,0.5893,5.11983,40.6967,8.20281,6.22557,4.78088,server_001.txt
0.331658,13.4601,47.3418,30.5504,9.04199,8.88289,0.05745,0.834105,21.0976,5.98257,10.9618,13.3965,server_023.txt
0.442194,21.4911,25.7226,20.8103,3.90289,13.0498,1.78418,1.9729,20.295,5.3292,3.79095,10.3774,srv_63.txt
,,,,,,,,,,,,output.csv
0.32796,13.248,48.5513,31.1392,9.27944,8.97353,0.05119,0.355455,21.2003,5.83645,12.9166,13.61,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.454552,22.3249,25.6384,21.427,4.0038,13.0252,1.61357,1.96476,21.3953,5.68705,3.8369,10.2076,srv_64.txt
,,,,,,,,,,,,srv_68.txt
0.3046,9.30204,57.0441,40.502,11.2692,10.1416,0.14393,0.06799,22.4619,3.11662,27.1346,19.9522,srv_23.txt
0.498,5.58723,76.6375,19.6084,12.3813,10.0291,0.11548,0.59639,25.2447,6.05216,4.18451,9.17692,server_037.txt
0.305611,12.7608,53.3605,31.8056,10.2471,9.22657,0.04826,0.152965,23.2839,4.82364,14.9336,13.4813,srv_74.txt
0.308091,10.4875,57.2194,40.7015,11.2719,10.1944,0.14167,0.08128,22.5056,3.73791,14.7829,19.8662,srv_15.txt
0.440908,16.8674,22.7763,17.9244,4.21701,4.48233,0.574295,2.64281,24.3912,8.07048,7.34353,7.465,srv_55.txt
0.503343,36.8743,45.5273,43.5674,7.69157,7.65353,0.393455,32.7336,17.9853,6.32851,0.686874,15.1531,srv_35.txt
0.665644,0.420975,14.7161,1.29935,4.94399,4.59466,0.007115,0.29436,6.70143,4.59911,6.65383,0.350385,server_002.txt
0.509785,37.0256,45.2671,43.7978,7.68372,7.61748,0.379385,32.8833,17.8288,6.31993,0.668493,15.1489,srv_75.txt
0.511918,37.1544,45.5907,44.411,7.71449,7.5805,0.370185,33.3561,17.317,6.09163,0.473938,14.9978,srv_33.txt
0.447898,36.5128,42.2898,41.4139,7.08017,8.03161,0.745235,24.8754,20.2756,5.32514,4.39391,15.4728,server_018.txt
0.301649,10.8007,56.6031,40.9422,11.1386,10.1355,0.14201,0.220135,21.8975,3.64201,18.8746,20.3338,server_030.txt
0.5397,10.2301,12.2391,21.2984,2.47523,6.23486,0.45899,5.87932,19.9852,3.37107,4.34417,12.0374,client_006.txt
0.519209,0.01661,77.1558,10.606,10.7736,5.9107,0.00135,0.01409,17.3497,12.1379,0.184843,4.65539,server_039.txt
0.431113,16.8999,23.6951,18.7574,4.43053,4.91583,0.515015,2.3866,25.3498,8.0616,9.19227,7.93305,srv_41.txt
0.339897,17.1139,17.2319,94.701,2.75163,43.4608,1.63667,1.56971,7.23282,5.02992,4.53755,59.183,srv_1.txt
0.32412,26.6196,42.1922,37.1986,8.228,9.05398,0.595765,1.18917,21.9728,6.17365,8.26517,15.192,srv_43.txt
0.307828,12.2289,52.8824,31.9767,10.1247,9.12968,0.044405,0.54103,22.5675,5.18757,14.2661,13.5788,server_027.txt
0.399995,23.7608,23.6858,37.8658,3.7471,19.3411,2.22467,1.80361,12.891,5.06819,5.99533,20.7158,server_010.txt
0.422572,25.1756,25.2905,21.1988,4.0271,12.5072,2.29218,1.8375,22.1534,5.25675,5.7734,10.0696,server_012.txt
0.30702,13.2642,52.6387,33.0219,10.0561,9.18234,0.042735,0.49221,22.1555,5.23426,11.8167,14.2526,server_026.txt
0.308064,11.7043,53.0722,31.4247,10.1705,9.11576,0.04577,0.20446,23.7754,5.11395,14.4847,13.445,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.329894,12.8878,48.2042,30.6073,9.19062,8.96821,0.04779,0.48573,21.8819,5.84369,10.0111,13.3061,srv_13.txt
0.502366,36.4458,45.3811,41.4488,7.66281,7.66693,0.40863,33.0293,21.1654,5.94767,0.544295,14.9466,srv_37.txt
0.294988,29.3532,42.4988,34.2094,8.20544,8.44754,0.73141,2.43541,23.9151,8.42208,8.93795,13.7046,srv_52.txt
0.443922,21.9902,25.7414,21.1468,3.89372,12.9712,1.68477,2.12004,23.2266,5.58446,3.29921,9.98149,srv_2.txt
0.509865,36.2196,45.0052,41.446,7.6207,7.44975,0.372015,32.5843,20.9056,6.18065,0.502174,15.0158,srv_38.txt
0.297943,5.45961,61.1451,35.6511,12.1539,9.95283,0.006025,0.00537,24.8398,1.41132,199.625,14.8724,srv_24.txt
0.374668,10.4439,36.8761,23.8765,7.05104,6.85419,0.040795,0.60973,21.2209,5.90084,11.6126,10.4042,server_016.txt
