IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.410875,25.8545,25.2938,24.1301,4.07732,12.3101,2.3382,2.20705,14.4132,4.97248,8.0033,10.6679,srv_69.txt
0.454094,20.3519,25.5228,20.2787,3.85073,11.9064,1.65962,1.74163,28.3916,5.88568,3.35902,9.14439,srv_3.txt
0.506133,13.1114,16.4163,15.4852,2.99563,3.12537,0.41212,2.27962,16.5249,6.96668,4.49678,5.9386,srv_54.txt
0.306987,5.65477,56.7243,24.8771,11.1786,10.5612,0.31075,0.239265,0.0152936,37.5228,0,18.7448,srv_19.txt
0.301219,3.21933,60.6236,21.9979,12.0737,9.85397,0.006115,0.004115,0,-,,16.0724,srv_72.txt
0.458935,20.3496,25.1923,20.4211,3.96881,12.8449,1.71532,1.83156,28.4863,6.03946,3.61917,9.2175,srv_66.txt
0.323211,6.58559,49.7613,18.7925,9.55165,8.84251,0.044275,0.356755,0,11.9514,25,13.3475,server_025.txt
0.724112,3.50852,3.28732,3.8632,0.547285,9.04156,0.440265,2.06367,16.4317,2.44402,1.07424,1.90163,srv_29.txt
0.61062,7.05242,9.62862,10.71,1.65075,2.1951,0.07434,3.92617,8.6088,8.30022,24.6755,3.64194,client_003.txt
0.388567,21.3405,22.4361,55.8889,3.56161,23.5465,2.065,1.47615,6.17948,4.37209,5.1552,27.9364,server_009.txt
0.455806,21.4417,25.7573,22.4185,4.03885,13.0676,1.60853,1.75737,23.7888,6.02216,4.10944,9.82628,srv_5.txt
0.324389,14.8576,48.0783,35.0874,9.13976,8.949,0.0689,0.9419,9.49308,4.76148,12.1582,15.9379,server_024.txt
0.606401,3.72285,11.2106,9.45963,3.00709,3.52753,0.003545,0.002645,24.1556,9.36888,276.724,4.25058,srv_59.txt
0.724924,3.36386,3.21889,3.67218,0.53748,9.03215,0.43599,2.00929,16.2789,2.48034,1.1456,1.80746,srv_30.txt
0.298151,5.46607,60.6055,35.0163,12.071,9.80485,0.00634,0.022145,23.3305,0.793842,68.0498,15.8609,server_032.txt
0.595781,4.6991,13.1988,11.7547,4.0865,4.50089,0.26478,0.80473,21.9381,5.05302,1.36436,5.45441,srv_56.txt
0.649887,0.001775,29.9477,0.33825,8.43077,3.7187,2.5,0.000395,16.4972,9.27835,1.85185,0.333285,server_015.txt
0.350918,19.0704,19.8355,81.4149,3.28187,30.3437,2.03561,2.13265,5.71033,5.22841,6.38921,40.1505,server_004.txt
0.36361,19.2378,19.2066,22.025,3.12486,9.32574,1.65436,3.56414,21.1394,6.19099,9.42825,11.2866,server_003.txt
0.300108,3.46997,60.6554,22.2339,12.0808,9.8295,0.007465,0.00399,0,-,,16.1627,srv_17.txt
0.442572,23.0091,25.6464,24.0509,3.87377,12.8367,1.73126,1.90972,15.3671,6.00123,5.7621,10.5858,srv_62.txt
0.596027,5.26437,12.6251,11.5631,4.18903,4.69758,0.36819,1.27756,19.5231,4.32296,0.760187,5.6061,srv_57.txt
0.507806,36.1035,45.4011,41.5807,7.6713,7.49381,0.378825,31.4133,20.7554,4.65613,0.995809,14.7073,server_021.txt
0.319382,28.8021,42.2919,38.6648,8.25389,9.10931,0.59902,0.921415,17.6619,5.58225,4.53588,16.4646,srv_42.txt
0.307636,6.59545,55.7347,28.6335,10.9349,10.3574,0.27721,0.248965,0,7.79055,-,22.5167,srv_18.txt
0.546507,5.30012,5.97978,10.2461,1.19741,5.69098,0.079485,2.511,87.5,1187.5,200,9.01855,client_001.txt
0.500073,36.2676,45.646,41.0108,7.71359,7.6152,0.368285,30.8793,20.1932,8.14008,1.0131,15.2548,server_022.txt
0.525289,36.5344,45.5251,42.714,7.70153,7.58577,0.394465,32.0605,26.8534,4.10403,0.26902,13.7158,srv_39.txt
0.300166,8.79551,57.5073,36.7828,11.3207,10.7225,0.27956,0.879865,24.3743,1.58874,2.50816,16.194,server_031.txt
0.731219,3.17898,3.0373,3.42599,0.51147,8.89925,0.431855,1.73177,16.7196,2.2823,0.992005,1.69549,srv_27.txt
0.304484,13.0073,53.0825,32.9757,10.1684,9.20909,0.0437,0.14048,19.8929,5.83731,6.58247,14.6567,srv_20.txt
0.422412,24.1766,25.2172,20.6842,3.97169,12.5735,2.32409,1.34312,16.2637,4.2612,3.70243,11.0626,srv_10.txt
0.300082,9.36758,57.5038,37.5119,11.3171,10.7891,0.28726,0.562975,23.9134,1.77905,2.80596,16.9117,srv_25.txt
0.248139,30.4921,61.6364,55.0205,12.8551,11.4562,0.543145,3.33982,7.65167,4.92071,6.27296,22.8893,srv_44.txt
0.304036,9.79714,55.4185,42.1486,10.946,10.411,0.38944,0.823015,18.8161,1.59648,4.24001,21.6795,server_028.txt
0.496131,5.05595,77.1925,18.4841,12.4636,9.98077,0.11582,0.589405,27.0524,5.85575,1.20305,8.93561,server_038.txt
