IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.430334,36.4539,42.5071,37.4239,7.14782,7.98707,0.93003,31.7595,12.8244,7.07609,3.48414,15.7898,server_019.txt
0.41981,18.9105,25.2938,12.5527,4.07732,12.3117,2.33395,1.57995,23.1812,41.5852,40.8957,10.5177,srv_69.txt
0.456479,15.8558,25.5228,12.5087,3.85073,11.907,1.72888,1.52977,30.9692,49.902,41.1294,10.3965,srv_3.txt
0.515484,9.2897,16.4163,8.42782,2.99563,3.12515,0.394785,1.42826,41.4623,36.7591,9.17291,5.53895,srv_54.txt
0.306874,6.07576,56.7243,25.8153,11.1786,10.5613,0.346855,0.34695,31.7889,23.8704,12.8287,18.4321,srv_19.txt
0.301179,3.66344,60.6236,23.1958,12.0737,9.85395,0.006585,0.01216,32.7713,12.6091,37.8691,15.7713,srv_72.txt
0.462651,15.343,25.1923,12.3276,3.96881,12.8426,1.74711,1.55018,25.5783,32.7117,14.9116,10.489,srv_66.txt
0.321773,7.91701,49.7613,20.4564,9.55165,8.84252,0.08178,0.689675,16.8576,7.91055,8.38138,13.3939,server_025.txt
0.714697,2.71948,3.28732,2.7462,0.547285,9.04167,0.43722,1.50528,47.368,4.55024,8.03109,1.85482,srv_29.txt
0.61656,6.42514,9.62862,7.72532,1.65075,2.19506,0.074285,3.80324,36.1908,7.76475,4.71606,2.65778,client_003.txt
0.393381,17.2482,22.4361,29.2845,3.56161,23.5469,2.11771,1.28767,24.4861,45.8064,51.0565,27.1672,server_009.txt
0.461021,15.7369,25.7573,12.6213,4.03885,13.0657,1.65352,1.49622,26.1008,32.2684,31.4475,10.6141,srv_5.txt
0.333704,8.75606,48.0783,20.3002,9.13976,8.94891,0.06893,0.753815,21.2331,13.4577,8.91264,13.614,server_024.txt
0.611363,2.73523,11.2106,5.30654,3.00709,3.5265,0.003645,0.00279,30.2602,22.4396,65.9574,3.65881,srv_59.txt
0.71899,2.58162,3.21889,2.58718,0.53748,9.03207,0.43265,1.37292,40.0386,5.36269,3.03894,1.76284,srv_30.txt
0.301141,3.3996,60.6055,23.0153,12.071,9.80476,0.010035,0.025575,33.7189,12.9457,107.425,15.7377,server_032.txt
0.603488,3.32251,13.1988,6.55179,4.08771,4.49916,0.26453,0.43437,34.9932,27.4183,16.9118,4.71715,srv_56.txt
0.649977,0.001875,29.9477,0.0267,8.43077,3.7187,2.5,0.000825,1.06477,25.5102,1.16279,0.0206,server_015.txt
0.351103,15.4123,19.8355,40.9108,3.28187,30.3085,2.06068,1.76247,27.0747,33.1396,21.0337,38.8104,server_004.txt
0.367405,15.6756,19.2066,13.9287,3.12486,9.32556,1.66701,2.88827,32.62,41.5523,24.1571,11.3944,server_003.txt
0.299791,3.95248,60.6553,23.1667,12.0808,9.82949,0.0079,0.01121,32.5786,8.09797,46.8531,15.806,srv_17.txt
0.455599,15.44,25.6464,12.3636,3.87377,12.8371,1.72139,1.4828,28.3212,40.2737,4.9922,10.5294,srv_62.txt
0.602144,3.83306,12.6251,6.53548,4.19086,4.69918,0.366265,0.820215,23.5156,32.3789,15.8915,4.73681,srv_57.txt
0.495533,36.1429,45.4011,37.8682,7.6713,7.49201,0.459765,33.0668,8.38407,5.53367,0.679321,15.5092,server_021.txt
0.334441,17.5557,42.2919,23.0772,8.25389,9.11662,0.593515,0.46624,28.9265,29.4573,27.2855,15.9374,srv_42.txt
0.306117,7.61266,55.7347,29.4558,10.9349,10.3574,0.314115,0.34316,32.6907,31.603,22.9158,22.19,srv_18.txt
0.546719,5.36277,5.97978,10.4052,1.19741,5.69109,0.081245,2.55846,39.0753,17.3705,15.2312,9.00354,client_001.txt
0.493074,36.5963,45.646,37.8377,7.71359,7.61782,0.473155,33.3646,10.9343,9.53491,0.980177,15.4234,server_022.txt
0.514782,33.5193,45.525,34.2743,7.70153,7.58442,0.41257,31.4247,28.3557,8.50885,0.377278,14.6352,srv_39.txt
0.302,6.05875,57.5073,25.1224,11.3207,10.7226,0.30131,0.71683,29.6436,25.8954,15.4812,17.7205,server_031.txt
0.721576,2.40432,3.0373,2.3923,0.51147,8.8993,0.42812,1.22715,38.4825,4.86798,5.94094,1.68976,srv_27.txt
0.310677,8.59807,53.0825,21.0199,10.1684,9.20844,0.050035,0.17056,23.278,20.3953,20.4846,14.1654,srv_20.txt
0.428281,19.5822,25.2172,12.9754,3.97169,12.5749,2.38346,1.20761,24.4214,37.1733,40.1155,10.8089,srv_10.txt
0.303709,6.30328,57.5038,25.9864,11.3171,10.7891,0.30846,0.324815,29.9535,31.1446,12.2383,18.4312,srv_25.txt
0.261165,15.2136,61.6363,28.5818,12.8551,11.4648,0.506465,2.16773,30.4462,29.352,12.918,19.1705,srv_44.txt
0.308321,6.23149,55.4185,28.9267,10.946,10.411,0.407405,0.612215,29.8239,29.0578,12.0445,21.5642,server_028.txt
0.49964,3.01008,77.1925,8.88434,12.4636,9.98119,0.11858,0.399075,23.128,35.1832,24.6409,7.24681,server_038.txt
0.58161,9.7792,11.0312,8.63247,2.29306,6.84498,0.812845,4.17422,45.9236,25.3963,10.7221,6.30252,srv_8.txt
0.506109,3.53307,77.0508,8.94632,12.4323,10.0749,0.120045,0.09492,13.0686,14.9706,35.8934,7.21016,srv_32.txt
0.304353,7.75106,56.0951,27.9156,11.0678,10.6444,0.4032,0.56697,33.4956,32.4703,11.6854,20.3999,srv_73.txt
0.332571,8.4732,48.5513,20.2294,9.27945,8.97352,0.05724,0.154445,19.6352,13.9129,25.502,13.9943,srv_22.txt
0.595138,8.72953,9.71386,8.14941,2.0866,5.89832,0.608125,4.53987,51.2561,21.8887,7.38701,5.98068,server_001.txt
0.336544,8.35609,47.3417,20.4648,9.04199,8.88283,0.07733,0.83726,20.9242,18.6753,9.70912,13.67,server_023.txt
0.450041,16.3057,25.7226,12.6283,3.90289,13.0501,1.84042,1.54332,34.4005,43.2333,32.7023,10.4765,srv_63.txt
0.333109,7.93085,48.5513,20.2365,9.27945,8.97363,0.057125,0.16907,19.8611,17.6689,24.0878,13.9929,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.464157,15.4541,25.6384,12.4814,4.0038,13.0236,1.6516,1.45407,24.7319,38.0386,29.5342,10.6073,srv_64.txt
0.452959,16.5859,23.8504,11.8926,3.67856,11.948,1.92726,1.55529,21.9656,50.4368,54.1536,10.1402,srv_68.txt
0.307673,5.71138,57.0441,29.1027,11.2692,10.1411,0.155055,0.031475,37.379,31.6539,57.2854,21.2927,srv_23.txt
0.500945,3.15697,76.6375,8.98395,12.3813,10.0273,0.1149,0.3963,18.9156,32.1571,33.0484,7.27246,server_037.txt
0.309839,8.91812,53.3605,21.6537,10.2471,9.22627,0.05097,0.09661,16.0057,17.728,7.36067,14.2612,srv_74.txt
0.312816,5.73956,57.2194,28.8564,11.2719,10.1943,0.14607,0.031235,22.1422,11.4143,18.8199,21.2299,srv_15.txt
0.445254,13.2675,22.7763,11.6588,4.21701,4.48257,0.581265,1.81298,34.8074,20.0078,4.089,7.6901,srv_55.txt
